Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
48,0,10.0815,,-14.5141,-4.04124,-32.048,13.5598,,-15.2222,-7.27281,32.386,-3.63093,5.19365,4.75408,-3.77936,-9.7261,-9.52708,166.984,82.0067,-165.846,-260.079,918.395,16.3701
49,0,10.1357,,-14.5227,-4.03819,-32.0645,13.4839,,-15.3111,-7.3192,31.8741,-3.62785,5.16502,4.68061,-3.74045,-9.83789,-9.5989,167.338,81.9629,-166.105,-260.144,918.121,16.6542
50,0,10.1609,,-14.5227,-4.05622,-32.0676,13.4893,,-15.3132,-7.28191,31.8955,-3.61519,5.14185,4.65962,-3.71122,-9.91641,-9.6262,167.679,81.9296,-166.43,-260.244,918.088,16.583
51,0,10.1709,,-14.5209,-4.07819,-32.0625,13.513,,-15.3097,-7.24507,31.9405,-3.59593,5.1248,4.6579,-3.69547,-9.98375,-9.63867,167.979,81.9018,-166.73,-260.281,918.039,16.5043
52,0,10.1706,,-14.5163,-4.09616,-32.0594,13.5096,,-15.3143,-7.21913,31.9458,-3.58502,5.11254,4.65198,-3.68979,-10.0493,-9.65347,168.156,81.8811,-166.904,-260.338,918.067,16.4341
53,0,10.1566,,-14.5067,-4.12198,-32.0535,13.5198,,-15.2938,-7.21113,32.1039,-3.56731,5.10881,4.64493,-3.69375,-10.1197,-9.66579,168.326,81.8656,-167.07,-260.359,918.134,16.3723
54,0,10.1428,,-14.4887,-4.16624,-32.0354,13.5338,,-15.2817,-7.20042,32.1096,-3.54882,5.12555,4.67681,-3.68557,-10.1909,-9.64405,168.536,81.8471,-167.303,-260.389,918.237,16.4056
55,0,10.1399,,-14.4684,-4.17006,-32.0424,13.5582,,-15.2353,-7.18458,32.07,-3.57694,5.09912,4.64424,-3.73801,-10.2443,-9.67977,168.523,81.8208,-167.274,-260.799,918.361,16.2627
56,0,10.1258,,-14.445,-4.17774,-32.039,13.5435,,-15.2182,-7.12491,31.9256,-3.63435,5.07373,4.64778,-3.78309,-10.2751,-9.68646,168.269,81.7824,-167.034,-261.105,918.349,16.1719
57,0,10.0957,,-14.4339,-4.18454,-32.0277,13.5375,,-15.1943,-7.12851,31.9359,-3.65522,5.06289,4.65262,-3.81836,-10.3289,-9.67785,168.181,81.7585,-166.958,-261.323,918.323,16.1442
58,0,10.1099,,-14.4172,-4.20276,-32.0354,13.5075,,-15.2053,-7.09864,31.9245,-3.68314,5.0463,4.64837,-3.81141,-10.3914,-9.68532,168.198,81.7131,-166.969,-261.41,918.283,16.2264
