Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
71,0,8.39589,,-14.8197,-6.45364,-31.5852,15.3245,,-17.2183,-7.01127,29.7929,3.23512,6.46676,2.46328,1.76197,-12.851,-10.4707,-169.89,79.0122,173.138,5.4675,914.707,-27.9298
72,0,8.40301,,-14.8215,-6.45742,-31.5698,15.3349,,-17.2217,-7.00779,29.6865,3.24463,6.5018,2.47259,1.7542,-12.843,-10.4659,-169.863,79.0392,173.105,5.54318,914.745,-27.9152
73,0,8.40246,,-14.8306,-6.45133,-31.5595,15.307,,-17.2281,-6.99456,29.6832,3.24266,6.53341,2.48874,1.76296,-12.8357,-10.4461,-169.879,79.0666,173.106,5.55922,914.823,-27.8897
74,0,8.42704,,-14.8374,-6.50007,-31.5413,15.2201,,-17.2593,-7.02782,29.8937,3.24747,6.55227,2.51115,1.85278,-12.8722,-10.4142,-169.801,79.0214,173.038,5.7357,914.824,-27.5917
75,0,8.3799,,-14.8409,-6.52152,-31.5021,15.3805,,-17.1757,-6.91402,30.4069,3.30124,6.6186,2.55701,1.80702,-12.8062,-10.3954,-169.718,79.0796,172.891,5.9524,915.017,-27.865
76,0,8.35092,,-14.833,-6.53197,-31.4925,15.3394,,-17.2331,-6.95837,29.9158,3.30593,6.64727,2.49783,1.76349,-12.8015,-10.454,-169.858,79.1153,173.088,6.11627,914.916,-27.8426
77,0,8.33057,,-14.8294,-6.55236,-31.4685,15.3618,,-17.2218,-6.96388,29.895,3.30657,6.67813,2.50219,1.74609,-12.7933,-10.4506,-169.935,79.122,173.161,6.29804,914.977,-27.8228
78,0,8.35102,,-14.8289,-6.61425,-31.4436,15.3351,,-17.2364,-6.99681,29.905,3.32337,6.70161,2.52493,1.82016,-12.8412,-10.425,-169.8,79.057,173.041,6.54568,914.944,-27.4455
79,0,8.38316,,-14.8349,-6.64372,-31.4387,15.2919,,-17.2495,-6.99328,29.8439,3.34063,6.72113,2.5366,1.88173,-12.875,-10.4135,-169.68,79.0456,172.924,6.72409,914.886,-27.3648
80,0,8.36235,,-14.8464,-6.5965,-31.4588,15.1412,,-17.2173,-6.95858,30.0003,3.29656,6.72335,2.48898,1.87039,-12.8634,-10.4397,-170.048,79.1192,173.309,6.65293,914.769,-27.6071
81,0,8.36746,,-14.8496,-6.57613,-31.4625,15.0385,,-17.2097,-6.95276,30.084,3.25293,6.72181,2.49421,1.88679,-12.8602,-10.4216,-170.295,79.1316,173.548,6.71065,914.692,-27.5564
82,0,8.35425,,-14.8468,-6.58005,-31.4494,14.9833,,-17.1951,-6.94962,30.188,3.22658,6.72573,2.49656,1.88824,-12.8507,-10.4134,-170.505,79.1393,173.754,6.84786,914.627,-27.5174
83,0,8.35218,,-14.8471,-6.5909,-31.4294,14.9473,,-17.1872,-6.96638,30.2931,3.21049,6.73056,2.51742,1.89957,-12.8485,-10.3883,-170.61,79.135,173.848,6.99834,914.625,-27.4055
84,0,8.35931,,-14.8635,-6.59142,-31.4112,15.0528,,-17.1783,-6.95528,30,3.23934,6.7399,2.53135,1.87493,-12.8354,-10.3876,-170.476,79.1364,173.707,7.20379,914.779,-27.3228
85,0,8.43506,,-14.8796,-6.61629,-31.4116,14.9972,,-17.2086,-6.99973,30.0143,3.24074,6.73347,2.57415,1.98424,-12.8899,-10.3355,-170.226,79.0693,173.46,7.37364,914.835,-26.8879
86,0,8.47468,,-14.8934,-6.75797,-31.3249,15.301,,-17.1575,-6.93172,29.9671,3.39369,6.80684,2.78413,2.10094,-12.891,-10.1824,-169.346,78.9788,172.45,8.04336,915.075,-26.3884
87,0,8.45994,,-14.9195,-6.72596,-31.3529,15.22,,-17.1881,-6.93006,29.6067,3.43896,6.82281,2.67637,2.08083,-12.9018,-10.2858,-169.247,79.0719,172.426,7.9037,914.9,-26.7604
88,0,8.4389,,-14.9114,-6.74748,-31.3452,15.1935,,-17.1722,-6.9121,29.7006,3.47103,6.87599,2.69081,2.11607,-12.9162,-10.2719,-169.183,79.0853,172.353,8.13442,914.872,-26.7036
89,0,8.42585,,-14.8999,-6.78411,-31.3229,15.2321,,-17.1117,-6.82742,30.2347,3.51363,6.94015,2.76673,2.16503,-12.9032,-10.2051,-168.997,79.1046,172.106,8.35101,915.029,-26.5816
90,0,8.41151,,-14.918,-6.75907,-31.3454,15.1123,,-17.165,-6.83267,29.7683,3.52892,6.95638,2.70357,2.18052,-12.9225,-10.2589,-169.046,79.153,172.219,8.49657,914.867,-26.4817
91,0,8.41159,,-14.9341,-6.74459,-31.3543,15.0229,,-17.152,-6.80735,29.8161,3.53831,6.97954,2.71562,2.22905,-12.9431,-10.2387,-169.045,79.1864,172.211,8.61088,914.794,-26.3891
92,0,8.38953,,-14.9407,-6.68664,-31.3712,14.9366,,-17.1179,-6.74473,29.8099,3.52212,7.00312,2.70494,2.20214,-12.9158,-10.2423,-169.257,79.2934,172.408,8.57329,914.745,-26.5629
93,0,8.40808,,-14.9491,-6.69116,-31.3712,14.9286,,-17.1225,-6.73279,29.7072,3.54761,7.02366,2.7475,2.26463,-12.9359,-10.1995,-169.074,79.2739,172.212,8.78284,914.686,-26.1897
94,0,8.36443,,-14.9386,-6.67507,-31.3675,14.8564,,-17.0738,-6.66704,29.7095,3.54436,7.06565,2.75908,2.24768,-12.9178,-10.1866,-169.254,79.3678,172.367,8.92851,914.706,-26.2357
95,0,8.33432,,-14.9115,-6.70362,-31.3279,14.9364,,-16.9724,-6.57525,30.2365,3.56167,7.13332,2.84408,2.23786,-12.8762,-10.1148,-169.227,79.4044,172.264,9.1843,914.95,-26.1132
96,0,8.32543,,-14.8966,-6.69254,-31.3188,14.8763,,-16.9602,-6.53487,30.3324,3.54295,7.17857,2.86495,2.22837,-12.849,-10.0921,-169.328,79.4763,172.345,9.24812,915.154,-26.0079
