Joints
100
,,Welding_Ethan0728:L_Femur_L_Tibia,Welding_Ethan0728:L_Foot_L_Toe,Welding_Ethan0728:L_Tibia_L_Foot,,,Welding_Ethan0728:R_Femur_R_Tibia,Welding_Ethan0728:R_Foot_R_Toe,Welding_Ethan0728:R_Tibia_R_Foot,,,Welding_Ethan0728:Root_L_Femur,,,Welding_Ethan0728:Root_R_Femur,,,Welding_Ethan0728:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
72,0,8.64987,,-13.9042,-13.2234,-18.6572,11.0813,,-20.7422,-13.8495,26.1791,-9.64828,11.0081,3.35729,-5.28786,-10.6413,-9.71359,38.6077,-72.7188,42.5995,749.706,901.567,-356.153
73,0,8.58222,,-13.8539,-13.2973,-18.6247,11.0627,,-20.7352,-13.8234,26.177,-9.606,11.1371,3.32895,-5.29281,-10.6309,-9.74555,38.6902,-72.7503,42.7112,749.792,901.487,-356.156
74,0,8.51766,,-13.8035,-13.3709,-18.596,11.0411,,-20.7181,-13.7959,26.1937,-9.56945,11.2566,3.29927,-5.30131,-10.6239,-9.77671,38.7705,-72.771,42.8214,749.864,901.459,-356.168
75,0,8.46545,,-13.7505,-13.4539,-18.5656,11.0693,,-20.7204,-13.7842,26.1775,-9.51572,11.3732,3.25938,-5.31887,-10.6057,-9.83075,38.7801,-72.8038,42.8745,749.883,901.469,-356.168
76,0,8.41304,,-13.7111,-13.5309,-18.5314,11.0533,,-20.7062,-13.7676,26.2138,-9.4973,11.4891,3.25637,-5.32115,-10.6028,-9.83053,38.8578,-72.8155,42.9565,749.915,901.544,-356.19
77,0,8.36262,,-13.6946,-13.6129,-18.4967,11.052,,-20.7245,-13.7632,26.181,-9.47205,11.5964,3.24773,-5.33145,-10.5912,-9.84773,38.8818,-72.8262,42.9925,749.945,901.574,-356.218
78,0,8.31983,,-13.6694,-13.6905,-18.4659,11.0153,,-20.722,-13.7476,26.1894,-9.47258,11.6972,3.2542,-5.33271,-10.5929,-9.83713,38.9756,-72.8279,43.0851,749.974,901.617,-356.279
79,0,8.28888,,-13.6697,-13.7534,-18.445,11.0122,,-20.7298,-13.7371,26.1738,-9.45646,11.7951,3.25205,-5.34138,-10.5838,-9.84837,39.035,-72.8488,43.1538,749.987,901.595,-356.348
80,0,8.28273,,-13.6729,-13.7988,-18.431,11.0015,,-20.7425,-13.7183,26.143,-9.44802,11.8963,3.26208,-5.34235,-10.568,-9.8452,39.1276,-72.8925,43.2491,750.065,901.63,-356.439
81,0,8.28215,,-13.6835,-13.8282,-18.4227,10.9558,,-20.7386,-13.6835,26.1358,-9.45504,11.9957,3.27826,-5.34127,-10.5584,-9.8338,39.3061,-72.9401,43.4208,750.173,901.652,-356.514
82,0,8.29579,,-13.6796,-13.8557,-18.4192,10.9559,,-20.7411,-13.6536,26.1067,-9.43755,12.0975,3.27399,-5.34884,-10.5363,-9.85585,39.4171,-73.0005,43.5522,750.198,901.636,-356.608
83,0,8.29819,,-13.6926,-13.8656,-18.418,10.9235,,-20.7318,-13.605,26.1062,-9.42243,12.2031,3.30233,-5.34495,-10.5033,-9.83458,39.6403,-73.0944,43.7626,750.303,901.65,-356.727
84,0,8.32178,,-13.6954,-13.8602,-18.4263,10.912,,-20.7085,-13.553,26.1305,-9.40334,12.3122,3.32349,-5.34275,-10.4631,-9.82898,39.8575,-73.2005,43.9799,750.345,901.627,-356.903
85,0,8.35126,,-13.7014,-13.8616,-18.4339,10.9359,,-20.7032,-13.5123,26.1357,-9.37729,12.4123,3.36816,-5.33442,-10.4044,-9.80272,40.0042,-73.3062,44.1083,750.305,901.596,-357.089
86,0,8.38877,,-13.7071,-13.8534,-18.4509,10.9502,,-20.7048,-13.4699,26.1122,-9.3638,12.5,3.39908,-5.32801,-10.3474,-9.79013,40.1635,-73.3977,44.2664,750.257,901.55,-357.31
87,0,8.42935,,-13.7226,-13.8448,-18.4706,10.9642,,-20.701,-13.4323,26.109,-9.35586,12.577,3.43843,-5.31901,-10.2959,-9.76586,40.3128,-73.4878,44.4023,750.25,901.524,-357.502
88,0,8.47955,,-13.7255,-13.8264,-18.4914,10.9779,,-20.6874,-13.3914,26.1305,-9.34511,12.6611,3.48424,-5.3093,-10.2479,-9.73892,40.4689,-73.5922,44.5418,750.298,901.614,-357.707
89,0,8.51644,,-13.7442,-13.7978,-18.5153,10.934,,-20.694,-13.3378,26.0839,-9.36149,12.7342,3.5262,-5.29586,-10.2001,-9.7053,40.7231,-73.6758,44.7748,750.363,901.677,-357.894
90,0,8.61176,,-13.7527,-13.7881,-18.4821,10.9078,,-20.6795,-13.2854,26.0838,-9.40385,12.7922,3.58252,-5.28848,-10.1526,-9.6798,40.9501,-73.7762,44.9956,750.439,901.792,-358.257
91,0,8.67809,,-13.782,-13.7505,-18.457,10.9253,,-20.6636,-13.2402,26.1044,-9.40216,12.8637,3.63399,-5.28938,-10.0885,-9.64906,41.1844,-73.8933,45.2099,750.47,901.746,-358.52
92,0,8.65935,,-13.8202,-13.657,-18.4993,10.9391,,-20.6628,-13.1809,26.0705,-9.32653,12.9761,3.63426,-5.30645,-9.99944,-9.65268,41.5126,-74.0455,45.538,750.709,901.652,-358.629
93,0,8.63695,,-13.8344,-13.6215,-18.5196,10.944,,-20.6676,-13.142,26.0624,-9.30392,13.0542,3.68375,-5.30746,-9.92648,-9.60834,41.7699,-74.1269,45.7661,750.684,901.652,-358.866
94,0,8.6278,,-13.85,-13.5768,-18.5483,10.9449,,-20.6778,-13.0975,26.0181,-9.27416,13.1292,3.69676,-5.31896,-9.85392,-9.60438,42.0531,-74.2288,46.0512,750.809,901.632,-359.057
95,0,8.62112,,-13.8581,-13.5383,-18.5739,10.9568,,-20.6638,-13.0491,26.0314,-9.24869,13.202,3.72299,-5.33056,-9.78865,-9.58913,42.3099,-74.3197,46.2987,750.866,901.585,-359.239
96,0,8.62892,,-13.8704,-13.4962,-18.6051,10.963,,-20.6649,-13.0018,26.0036,-9.23193,13.2656,3.75018,-5.33821,-9.7198,-9.57292,42.5619,-74.4162,46.5435,750.926,901.637,-359.479
97,0,8.64774,,-13.8794,-13.4428,-18.6381,10.9399,,-20.6417,-12.9432,26.0309,-9.23108,13.3327,3.79068,-5.33987,-9.66111,-9.54088,42.8642,-74.5155,46.8273,751.037,901.683,-359.718
98,0,8.66279,,-13.9025,-13.3978,-18.6667,10.9214,,-20.6391,-12.9019,26.0334,-9.23254,13.3915,3.84775,-5.33876,-9.59484,-9.4944,43.1518,-74.6065,47.0817,751.108,901.685,-359.982
99,0,8.67795,,-13.923,-13.349,-18.7011,10.9044,,-20.6332,-12.8571,26.0273,-9.23018,13.4457,3.87483,-5.34662,-9.52897,-9.47519,43.4339,-74.6879,47.3573,751.233,901.617,-360.225
100,0,8.68536,,-13.951,-13.2958,-18.7364,10.8856,,-20.6364,-12.8253,26.0115,-9.23643,13.4932,3.91011,-5.35176,-9.46723,-9.4469,43.7051,-74.7511,47.6093,751.337,901.558,-360.426
101,0,8.69473,,-13.9731,-13.2506,-18.7708,10.8666,,-20.636,-12.8021,26.0157,-9.24783,13.5317,3.95217,-5.35467,-9.4134,-9.40831,43.941,-74.804,47.8188,751.401,901.582,-360.635
102,0,8.70128,,-13.9968,-13.1936,-18.8175,10.8399,,-20.6549,-12.7955,25.9602,-9.24291,13.564,3.93484,-5.37697,-9.3739,-9.42349,44.1987,-74.8644,48.104,751.472,901.497,-360.814
103,0,8.71286,,-14.0018,-13.1569,-18.8507,10.8394,,-20.6288,-12.7657,26.0255,-9.25691,13.5905,3.99954,-5.3753,-9.31582,-9.36342,44.3942,-74.9108,48.2451,751.456,901.537,-360.979
104,0,8.73333,,-14.0259,-13.107,-18.8954,10.8704,,-20.6391,-12.7719,26.0151,-9.23594,13.6195,3.99149,-5.40276,-9.26647,-9.3789,44.5704,-74.9838,48.4462,751.509,901.483,-361.184
105,0,8.73654,,-14.0255,-13.0724,-18.927,10.9049,,-20.6143,-12.741,26.073,-9.23878,13.6449,4.04522,-5.4125,-9.19584,-9.33603,44.7456,-75.0404,48.5797,751.683,901.552,-361.323
106,0,8.73037,,-14.0387,-13.0258,-18.9615,10.8684,,-20.6393,-12.7312,26.0049,-9.25181,13.6725,4.04127,-5.43629,-9.15386,-9.33653,44.9963,-75.0795,48.8367,751.977,901.504,-361.379
107,0,8.72684,,-14.0523,-13.0027,-18.9876,10.8996,,-20.6255,-12.7006,26.0168,-9.2539,13.6919,4.06069,-5.45397,-9.09109,-9.32905,45.1088,-75.1138,48.9336,752.162,901.559,-361.446
108,0,8.73417,,-14.0432,-12.9752,-19.0182,10.9167,,-20.6432,-12.7057,25.9855,-9.24817,13.7218,4.04861,-5.4848,-9.05285,-9.34512,45.2415,-75.1576,49.0857,752.316,901.527,-361.53
