Joints
100
,,EXO_pre_exp:L_Femur_L_Tibia,EXO_pre_exp:L_Foot_L_Toe,EXO_pre_exp:L_Tibia_L_Foot,,,EXO_pre_exp:R_Femur_R_Tibia,EXO_pre_exp:R_Foot_R_Toe,EXO_pre_exp:R_Tibia_R_Foot,,,EXO_pre_exp:Root_L_Femur,,,EXO_pre_exp:Root_R_Femur,,,EXO_pre_exp:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
81,0,80.1535,,-27.4316,-8.02457,-40.6997,79.6656,,-25.9384,5.42315,33.359,-34.2501,-19.8126,8.72577,-38.8411,-1.42648,-14.0124,-43.3283,47.8904,31.5881,-2424.68,756.526,-48.789
82,0,80.1611,,-27.4334,-8.03083,-40.7002,79.6882,,-25.9379,5.41955,33.362,-34.2587,-19.8188,8.7207,-38.8444,-1.42634,-14.0208,-43.3378,47.8962,31.5971,-2424.65,756.567,-48.7739
83,0,80.1711,,-27.4385,-8.0239,-40.6988,79.7007,,-25.9381,5.42423,33.3661,-34.2853,-19.8326,8.71223,-38.8498,-1.42853,-14.0252,-43.3415,47.921,31.6039,-2424.67,756.561,-48.7903
84,0,80.1654,,-27.4489,-8.01462,-40.6964,79.7091,,-25.9396,5.4233,33.3684,-34.3042,-19.8422,8.71302,-38.8633,-1.43169,-14.0359,-43.3345,47.9525,31.6026,-2424.69,756.536,-48.7441
85,0,80.1708,,-27.45,-7.98711,-40.6931,79.7037,,-25.9507,5.4176,33.3651,-34.323,-19.8544,8.71722,-38.8802,-1.44254,-14.0347,-43.3027,47.975,31.5738,-2424.66,756.526,-48.7397
86,0,80.1636,,-27.45,-7.96716,-40.6908,79.692,,-25.9675,5.41356,33.3592,-34.333,-19.8627,8.72656,-38.891,-1.45362,-14.0245,-43.2761,47.9935,31.5401,-2424.64,756.419,-48.7176
87,0,80.1438,,-27.4649,-8.02467,-40.6954,79.657,,-25.9685,5.42893,33.3594,-34.3394,-19.8907,8.71945,-38.9087,-1.42412,-14.0463,-43.1903,47.9727,31.4986,-2424.46,756.347,-48.849
88,0,80.1338,,-27.4684,-8.06719,-40.6998,79.644,,-25.9754,5.44329,33.3576,-34.3357,-19.9166,8.71991,-38.9087,-1.40513,-14.0506,-43.1641,47.9763,31.4859,-2424.41,756.245,-48.8632
89,0,80.1472,,-27.4617,-8.04288,-40.6979,79.6437,,-25.9828,5.444,33.3525,-34.3256,-19.9148,8.71832,-38.8655,-1.42151,-14.0364,-43.2089,47.9949,31.5005,-2424.45,756.299,-48.753
90,0,80.1526,,-27.4516,-8.02373,-40.697,79.645,,-25.9942,5.44186,33.3475,-34.3244,-19.9188,8.72051,-38.8525,-1.42801,-14.0293,-43.2036,47.99,31.4918,-2424.43,756.354,-48.6739
91,0,80.1518,,-27.4605,-8.03262,-40.6969,79.6451,,-25.9796,5.43107,33.3471,-34.3376,-19.9146,8.69732,-38.8319,-1.43722,-14.0498,-43.2144,48.0052,31.5171,-2424.4,756.452,-48.5325
92,0,80.1072,,-27.4663,-8.02821,-40.6957,79.6146,,-25.9726,5.4232,33.3441,-34.3161,-19.9123,8.73255,-38.8166,-1.47178,-14.0451,-43.1911,48.0183,31.4939,-2424.44,756.719,-48.3976
93,0,80.0671,,-27.4724,-8.02601,-40.6946,79.5946,,-25.9916,5.40583,33.3358,-34.2982,-19.9086,8.76058,-38.8122,-1.50161,-14.0325,-43.1709,48.031,31.457,-2424.48,756.867,-48.3544
94,0,80.0933,,-27.4776,-8.00898,-40.692,79.6037,,-25.9986,5.39585,33.3334,-34.2951,-19.908,8.76123,-38.7918,-1.50185,-14.0427,-43.1972,48.0421,31.4712,-2424.33,756.691,-48.4209
95,0,80.0998,,-27.4811,-7.99001,-40.6894,79.5837,,-26.0166,5.40092,33.3282,-34.3055,-19.9132,8.76436,-38.7756,-1.49751,-14.0272,-43.194,48.0645,31.4663,-2424.36,756.595,-48.3914
96,0,80.1091,,-27.4858,-7.97312,-40.6869,79.5686,,-26.0229,5.39868,33.3229,-34.2936,-19.9084,8.77123,-38.7534,-1.49586,-14.0217,-43.1899,48.0591,31.4553,-2424.34,756.524,-48.3673
97,0,80.1244,,-27.4899,-7.95273,-40.6841,79.5615,,-26.0311,5.39564,33.316,-34.2796,-19.907,8.77245,-38.7257,-1.49094,-14.0193,-43.1981,48.0495,31.4578,-2424.28,756.444,-48.4442
98,0,80.1196,,-27.4796,-7.92785,-40.6826,79.5619,,-26.0467,5.39304,33.308,-34.2609,-19.9033,8.78064,-38.7052,-1.4943,-13.9988,-43.2056,48.0493,31.445,-2424.26,756.366,-48.438
99,0,80.1311,,-27.4896,-7.92659,-40.6811,79.57,,-26.013,5.4024,33.3157,-34.2584,-19.9017,8.77469,-38.6569,-1.50743,-14.0046,-43.2712,48.0713,31.5078,-2424.35,756.326,-48.2357
100,0,80.1145,,-27.4956,-7.9057,-40.678,79.5437,,-26.0368,5.3961,33.3054,-34.2602,-19.8976,8.77906,-38.6571,-1.5088,-13.9976,-43.2361,48.0783,31.4691,-2424.36,756.451,-48.3697
101,0,80.0953,,-27.5033,-7.88582,-40.6747,79.5417,,-26.0718,5.37627,33.2921,-34.2546,-19.8826,8.77726,-38.6503,-1.51414,-13.9999,-43.2207,48.0821,31.4506,-2424.38,756.546,-48.4084
102,0,80.0697,,-27.511,-7.88304,-40.6734,79.5293,,-26.1091,5.37437,33.2837,-34.2563,-19.8821,8.78191,-38.6634,-1.50154,-13.9948,-43.1565,48.0794,31.4148,-2424.34,756.716,-48.4028
103,0,80.0503,,-27.5229,-7.86269,-40.6695,79.5162,,-26.1631,5.35914,33.2687,-34.2606,-19.8654,8.78106,-38.6549,-1.49944,-13.9855,-43.1279,48.0901,31.3926,-2424.37,756.929,-48.3616
104,0,80.0025,,-27.5253,-7.83841,-40.6665,79.5006,,-26.2153,5.34787,33.254,-34.2139,-19.8486,8.83887,-38.6429,-1.53072,-13.9443,-43.0894,48.0758,31.3307,-2424.45,757.181,-48.2401
105,0,79.971,,-27.5326,-7.81342,-40.6627,79.4528,,-26.3019,5.33072,33.2282,-34.1909,-19.8394,8.88769,-38.6216,-1.54866,-13.8965,-43.0518,48.0712,31.2578,-2424.51,757.365,-48.3411
106,0,79.9933,,-27.5352,-7.77715,-40.6582,79.4288,,-26.421,5.29338,33.1906,-34.2072,-19.8361,8.89359,-38.6153,-1.52398,-13.8775,-43.0088,48.0644,31.2108,-2424.47,757.302,-48.5256
107,0,79.9795,,-27.5472,-7.78586,-40.6576,79.4078,,-26.539,5.27309,33.1564,-34.2216,-19.8407,8.89189,-38.6225,-1.49796,-13.8559,-42.9409,48.0636,31.172,-2424.51,757.268,-48.6185
108,0,79.9734,,-27.5335,-7.74716,-40.6551,79.4058,,-26.6914,5.23758,33.1107,-34.2138,-19.8561,8.93372,-38.6506,-1.47628,-13.8256,-42.8589,48.0523,31.0916,-2424.5,757.251,-48.7497
109,0,79.9495,,-27.5395,-7.75039,-40.6546,79.4148,,-26.8471,5.19317,33.0626,-34.2248,-19.8468,8.92145,-38.6453,-1.47397,-13.8007,-42.8395,48.0702,31.0641,-2424.54,757.338,-48.7754
