Joints
100
,,EXO_pre_exp:L_Femur_L_Tibia,EXO_pre_exp:L_Foot_L_Toe,EXO_pre_exp:L_Tibia_L_Foot,,,EXO_pre_exp:R_Femur_R_Tibia,EXO_pre_exp:R_Foot_R_Toe,EXO_pre_exp:R_Tibia_R_Foot,,,EXO_pre_exp:Root_L_Femur,,,EXO_pre_exp:Root_R_Femur,,,EXO_pre_exp:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
79,0,67.0145,,-37.0059,-2.47626,-38.6947,66.9011,,-36.5995,8.217,39.3072,-64.9567,-14.0017,5.63206,-64.0872,-2.6743,-15.1228,74.8446,67.5277,-75.7442,-2308.2,812.243,-60.2825
80,0,66.4689,,-36.958,-2.47646,-38.7058,66.222,,-36.5449,8.25053,39.3664,-64.7358,-14.1149,5.40251,-63.7662,-2.74962,-15.3203,75.3639,67.2688,-76.1705,-2305.13,815.388,-61.2885
81,0,66.3237,,-36.9211,-2.47477,-38.7141,65.9627,,-36.6078,8.20628,39.3932,-64.1761,-14.2695,5.17879,-62.9487,-3.01954,-15.5284,76.0104,67.9272,-76.9998,-2304.51,815.853,-61.5756
82,0,65.8153,,-36.9904,-2.71701,-38.7235,65.6953,,-36.6564,8.20639,39.4384,-64.2305,-14.5946,5.40468,-63.227,-3.18664,-15.4132,76.0956,67.2641,-77.0471,-2301.52,817.741,-60.3748
83,0,65.0341,,-37.109,-2.75696,-38.7009,64.6447,,-36.5296,8.26827,39.5055,-64.7217,-14.835,5.74311,-63.8277,-3.274,-15.0614,75.968,65.6366,-76.9343,-2296.61,822.189,-60.8275
84,0,65.6639,,-36.6658,-2.67625,-38.9246,63.6288,,-36.4041,8.2281,39.5333,-65.0443,-14.7328,5.95256,-63.1068,-3.73659,-14.7058,76.1722,65.3673,-77.7037,-2292.32,825.942,-61.1129
85,0,65.3368,,-36.7386,-2.3202,-38.8704,63.4383,,-36.2728,8.02797,39.5444,-64.7721,-14.6811,6.13494,-62.6269,-4.43155,-14.3979,77.1767,65.6971,-79.5664,-2293.39,826.273,-60.4413
86,0,64.7286,,-36.6975,-2.37614,-38.9247,62.107,,-36.0488,8.1327,39.6116,-65.1105,-14.7914,6.54987,-63.0379,-4.67294,-14.1218,76.3298,64.212,-78.6214,-2287.8,831.279,-61.0641
87,0,64.6429,,-36.5831,-2.77223,-39.0597,61.6441,,-35.8646,8.14679,39.683,-64.9639,-15.0075,6.693,-62.5421,-4.91034,-14.0573,76.2473,64.3054,-78.8854,-2285.86,832.612,-63.2206
88,0,64.2541,,-36.5037,-3.01554,-39.1617,60.9592,,-35.6357,8.205,39.7634,-64.9654,-15.2696,6.98863,-62.3978,-5.31195,-13.8483,76.3399,63.8576,-79.3582,-2283.34,835.224,-63.807
89,0,63.9245,,-36.4729,-3.20562,-39.24,60.3195,,-35.4861,8.15482,39.8136,-64.8579,-15.485,7.11349,-62.01,-5.63247,-13.7097,76.7529,63.6459,-80.1462,-2280.58,837.264,-64.6729
90,0,63.3227,,-36.5655,-3.16408,-39.2172,59.597,,-35.1929,8.13644,39.8771,-64.6859,-15.6598,7.38412,-61.8236,-6.11176,-13.484,77.0062,63.1822,-80.7869,-2278.07,839.765,-64.3233
91,0,63.0091,,-36.5006,-3.20632,-39.2761,58.7307,,-34.9607,8.15375,39.946,-64.5459,-15.8509,7.65473,-61.4063,-6.53418,-13.2105,76.8281,62.8471,-81.0446,-2274.35,842.48,-65.644
92,0,61.8884,,-36.4544,-3.31841,-39.3309,57.5084,,-34.7775,8.12145,39.9875,-64.3866,-15.9182,7.70137,-61.2505,-6.65233,-13.1793,77.277,61.8916,-81.3732,-2268.14,847.499,-65.6478
93,0,61.054,,-36.3745,-3.2538,-39.3644,56.4544,,-34.3975,8.17442,40.0725,-64.1036,-15.9385,7.89721,-60.933,-6.97988,-12.9855,77.3344,61.3783,-81.6744,-2264.65,851.325,-66.2883
94,0,59.9731,,-36.2703,-3.21211,-39.3846,54.9725,,-33.9139,8.29358,40.1585,-62.7938,-15.7913,7.38434,-59.396,-7.13395,-13.513,77.6851,61.7995,-81.9132,-2258.19,856.371,-71.3595
95,0,59.2782,,-36.2641,-2.85972,-39.3522,54.2714,,-33.564,8.29413,40.2461,-62.6077,-15.832,7.33804,-59.2883,-7.27637,-13.4166,77.9676,61.3411,-82.3043,-2255.49,858.897,-71.9204
96,0,58.4,,-36.087,-2.83623,-39.3942,53.1387,,-33.1214,8.40325,40.3218,-61.3958,-15.855,6.84619,-57.865,-7.48551,-13.9354,78.3841,61.9404,-82.6676,-2250.27,862.595,-76.4159
97,0,57.3486,,-36.0901,-2.7545,-39.3686,51.9598,,-32.8472,8.41571,40.3534,-60.0789,-15.8327,6.45517,-56.4559,-7.59503,-14.2768,78.9892,62.2712,-83.0866,-2242.77,866.705,-78.3185
98,0,56.4189,,-36.0692,-2.65796,-39.3548,51.035,,-32.5156,8.42153,40.3937,-58.8287,-15.8383,6.14724,-55.2166,-7.76403,-14.5517,79.3283,62.6771,-83.3483,-2236.78,870.23,-80.7209
99,0,55.695,,-36.0313,-2.46446,-39.3451,50.0951,,-32.2218,8.40378,40.4084,-57.7339,-15.8562,5.85953,-54.0168,-7.95517,-14.7395,79.6817,63.0686,-83.7211,-2231.37,873.262,-82.8518
100,0,54.9421,,-36.0281,-2.08079,-39.2889,49.0022,,-31.8341,8.49174,40.4138,-56.9103,-15.8975,5.80156,-53.21,-8.26387,-14.7436,79.644,63.1282,-83.8374,-2227.45,876.151,-84.5345
101,0,54.0362,,-36.0481,-1.91472,-39.2358,48.2245,,-31.4255,8.55177,40.4176,-56.0133,-15.9916,5.68699,-52.4092,-8.55235,-14.8185,79.9804,63.1587,-84.3118,-2221.46,879.444,-86.5273
102,0,53.4198,,-36.0447,-1.96332,-39.2395,47.7048,,-30.8518,8.63674,40.4495,-55.1557,-16.1335,5.48009,-51.6012,-8.70474,-15.0474,80.3368,63.4085,-84.6813,-2215.78,881.849,-88.9156
103,0,52.6912,,-36.0694,-1.91608,-39.2223,47.3486,,-30.266,8.7063,40.4801,-54.2401,-16.2661,5.37476,-50.9572,-8.85551,-15.1741,80.6129,63.5955,-85.0794,-2210.54,884.598,-91.1574
104,0,51.9536,,-36.1731,-1.78596,-39.1594,47.1198,,-29.6566,8.72559,40.4948,-53.2494,-16.3556,5.25921,-50.3115,-8.96922,-15.2797,81.0348,63.8372,-85.6518,-2205.08,887.065,-93.153
105,0,51.2824,,-36.2905,-1.71202,-39.1002,47.1487,,-28.9996,8.72388,40.5156,-52.1227,-16.4305,5.16985,-49.6476,-8.97439,-15.4025,81.3471,64.2252,-86.0846,-2199.15,889.354,-95.1369
106,0,50.6171,,-36.3923,-1.65128,-39.0501,47.4388,,-28.0773,8.807,40.5943,-50.9486,-16.494,5.16334,-49.1492,-8.9938,-15.4775,81.4447,64.6567,-86.3317,-2193.66,891.598,-97.0103
107,0,49.9311,,-36.5001,-1.61838,-39.0022,47.9724,,-27.0387,8.89244,40.7014,-49.7401,-16.5314,5.15153,-48.7735,-8.93372,-15.5641,81.5773,65.1008,-86.6086,-2187.93,893.651,-99.0306
108,0,49.3185,,-36.6477,-1.60466,-38.9489,48.472,,-26.1234,8.84822,40.7568,-48.4632,-16.4895,4.94457,-48.1543,-8.73406,-15.7538,82.2984,65.749,-87.4012,-2181.84,894.667,-101.026
109,0,48.7834,,-36.7177,-1.77294,-38.9557,49.1191,,-25.081,8.86122,40.8502,-47.2037,-16.4864,4.81521,-47.7383,-8.452,-15.9774,82.3795,66.3715,-87.3879,-2176.11,896.357,-103.23
