Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
66,0,-9.92692,,-11.6726,-2.23379,-48.9311,8.41036,,-29.7163,24.514,62.1772,-3.41682,-2.73734,5.92291,-13.2311,-37.9862,-9.95105,121.925,73.9692,-121.749,-49.1044,874.178,-134.885
67,0,-9.95471,,-11.6681,-2.24125,-48.9241,8.41693,,-29.7314,24.5132,62.1741,-3.4107,-2.73559,5.93303,-13.2427,-37.9917,-9.94303,121.914,73.9579,-121.748,-49.1853,874.148,-134.915
68,0,-9.98011,,-11.6809,-2.22729,-48.9267,8.40021,,-29.7537,24.5113,62.1689,-3.3986,-2.73575,5.93676,-13.2408,-37.9981,-9.93263,121.876,73.9556,-121.712,-49.2104,874.129,-134.92
69,0,-9.98334,,-11.6779,-2.23467,-48.9205,8.42587,,-29.7601,24.5122,62.1671,-3.39518,-2.73433,5.94492,-13.2456,-38.0001,-9.93159,121.889,73.9543,-121.733,-49.1689,874.134,-134.903
70,0,-9.97708,,-11.6726,-2.24338,-48.9183,8.4427,,-29.742,24.5145,62.1664,-3.3978,-2.72055,5.91882,-13.2638,-37.9942,-9.96151,121.898,73.9553,-121.718,-49.0839,874.13,-134.899
71,0,-9.97311,,-11.663,-2.25715,-48.9125,8.43129,,-29.733,24.5186,62.1679,-3.39212,-2.721,5.92464,-13.2436,-37.995,-9.95356,121.929,73.9595,-121.752,-49.0599,874.166,-134.858
72,0,-9.96442,,-11.6512,-2.27767,-48.9067,8.42677,,-29.7183,24.5188,62.1673,-3.40435,-2.7107,5.90761,-13.2577,-37.9935,-9.97447,121.932,73.955,-121.739,-49.0144,874.178,-134.859
73,0,-9.95724,,-11.6423,-2.29279,-48.9001,8.42629,,-29.7096,24.5175,62.1661,-3.4247,-2.69789,5.89497,-13.2744,-37.9959,-9.98755,121.934,73.9432,-121.733,-49.0053,874.211,-134.873
74,0,-9.97868,,-11.6547,-2.28124,-48.9028,8.41739,,-29.7135,24.5173,62.1637,-3.42081,-2.69714,5.89303,-13.2811,-38.0001,-9.98432,121.92,73.9367,-121.717,-49.0451,874.194,-134.893
75,0,-9.97695,,-11.6728,-2.26161,-48.9072,8.40832,,-29.7239,24.5162,62.1614,-3.40532,-2.71231,5.92482,-13.241,-38.0114,-9.94469,121.943,73.945,-121.767,-49.0437,874.194,-134.854
76,0,-9.9621,,-11.6625,-2.27469,-48.9011,8.39596,,-29.7365,24.5134,62.1576,-3.40049,-2.71933,5.94635,-13.206,-38.0209,-9.91656,121.98,73.9491,-121.82,-49.0186,874.138,-134.82
77,0,-9.95865,,-11.6506,-2.29335,-48.8949,8.38984,,-29.7417,24.5076,62.1523,-3.4142,-2.70779,5.93064,-13.2224,-38.0242,-9.93218,121.977,73.9386,-121.806,-49.0244,874.135,-134.831
78,0,-9.98164,,-11.6521,-2.29579,-48.8939,8.4111,,-29.7486,24.5067,62.1487,-3.39962,-2.70594,5.92383,-13.2415,-38.0221,-9.95188,121.978,73.935,-121.799,-48.9411,874.144,-134.817
79,0,-9.97057,,-11.6509,-2.29833,-48.8911,8.42532,,-29.7462,24.5102,62.1495,-3.40024,-2.69973,5.92212,-13.2436,-38.0203,-9.95749,121.977,73.9403,-121.797,-48.9043,874.117,-134.848
80,0,-9.96982,,-11.6574,-2.29005,-48.8898,8.44095,,-29.7406,24.5141,62.1515,-3.38701,-2.70463,5.94146,-13.2225,-38.023,-9.93789,122.009,73.947,-121.843,-48.8715,874.117,-134.795
81,0,-9.98738,,-11.6652,-2.28375,-48.8903,8.41827,,-29.7448,24.5145,62.1496,-3.38394,-2.70004,5.93207,-13.2231,-38.0236,-9.93992,121.966,73.9444,-121.792,-48.837,874.189,-134.791
82,0,-9.98693,,-11.6684,-2.28488,-48.8899,8.42398,,-29.7374,24.5155,62.1489,-3.3802,-2.69823,5.9245,-13.2288,-38.0205,-9.95475,121.98,73.9433,-121.796,-48.7671,874.255,-134.767
83,0,-9.96754,,-11.6606,-2.30346,-48.8845,8.42754,,-29.7348,24.5177,62.1477,-3.3922,-2.68957,5.90611,-13.2454,-38.0144,-9.97788,121.985,73.9395,-121.784,-48.7503,874.208,-134.763
84,0,-9.95176,,-11.6586,-2.31433,-48.8827,8.42304,,-29.739,24.5188,62.1453,-3.39391,-2.68724,5.89705,-13.2426,-38.0132,-9.98412,121.967,73.9478,-121.757,-48.7036,874.143,-134.763
85,0,-9.94538,,-11.6671,-2.30103,-48.8844,8.42189,,-29.7456,24.5181,62.1435,-3.3896,-2.6915,5.91963,-13.2175,-38.0231,-9.95659,121.99,73.9498,-121.797,-48.616,874.105,-134.722
86,0,-9.96041,,-11.6769,-2.28502,-48.8848,8.41371,,-29.7546,24.5201,62.1439,-3.36665,-2.70436,5.95689,-13.1685,-38.033,-9.9077,121.994,73.9573,-121.832,-48.4888,874.089,-134.659
87,0,-9.98504,,-11.6938,-2.26014,-48.8884,8.41662,,-29.7553,24.523,62.1449,-3.3452,-2.71117,5.97918,-13.1455,-38.038,-9.88004,122.003,73.9584,-121.861,-48.4415,874.054,-134.662
88,0,-9.96657,,-11.6914,-2.27274,-48.8877,8.40829,,-29.7524,24.526,62.1432,-3.34699,-2.70837,5.95916,-13.151,-38.0301,-9.90243,121.986,73.9651,-121.822,-48.414,874.103,-134.662
89,0,-9.94337,,-11.6834,-2.29275,-48.8866,8.40637,,-29.743,24.5272,62.1401,-3.36472,-2.69246,5.91546,-13.1894,-38.0184,-9.95875,121.972,73.9586,-121.766,-48.3883,874.185,-134.653
90,0,-9.92455,,-11.6734,-2.31599,-48.8853,8.39745,,-29.7422,24.5269,62.1358,-3.37681,-2.68499,5.88535,-13.2067,-38.013,-9.99128,121.98,73.9554,-121.749,-48.3984,874.194,-134.669
91,0,-9.92983,,-11.6794,-2.30595,-48.8837,8.39318,,-29.7532,24.5283,62.1362,-3.3694,-2.69559,5.92185,-13.1729,-38.0254,-9.94696,121.997,73.9542,-121.8,-48.3607,874.195,-134.651
92,0,-9.93391,,-11.6867,-2.29148,-48.8798,8.41173,,-29.761,24.5302,62.1378,-3.36457,-2.70263,5.96214,-13.1471,-38.037,-9.90109,122.014,73.9514,-121.853,-48.2859,874.11,-134.61
93,0,-9.98365,,-11.7071,-2.26457,-48.8839,8.43097,,-29.7554,24.5341,62.1398,-3.33573,-2.71011,5.97818,-13.1458,-38.0374,-9.88869,121.986,73.9507,-121.835,-48.1536,874.107,-134.574
94,0,-9.95322,,-11.7112,-2.26266,-48.8854,8.43131,,-29.7595,24.5339,62.1357,-3.34529,-2.69709,5.95038,-13.1655,-38.0303,-9.92066,121.934,73.9584,-121.76,-48.0496,874.139,-134.617
95,0,-9.91078,,-11.6941,-2.29639,-48.8794,8.44059,,-29.7606,24.535,62.1312,-3.35475,-2.69206,5.92573,-13.1737,-38.0215,-9.95278,121.984,73.9657,-121.785,-48.0292,874.123,-134.599
96,0,-9.90218,,-11.6875,-2.31641,-48.8803,8.454,,-29.7576,24.5378,62.1246,-3.38966,-2.68256,5.89822,-13.2356,-38.0218,-9.99544,121.952,73.95,-121.725,-48.1991,874.071,-134.525
97,0,-9.89413,,-11.6963,-2.30926,-48.8823,8.45709,,-29.7736,24.5429,62.121,-3.41372,-2.68485,5.91406,-13.2467,-38.0335,-9.97545,121.914,73.9307,-121.704,-48.2122,874.039,-134.528
98,0,-9.93206,,-11.718,-2.2829,-48.8884,8.45427,,-29.7927,24.5402,62.1159,-3.38921,-2.69236,5.9273,-13.2344,-38.0392,-9.96188,121.877,73.9266,-121.682,-48.0021,874.062,-134.622
99,0,-9.94824,,-11.7374,-2.26177,-48.893,8.48966,,-29.789,24.5443,62.1164,-3.35858,-2.70204,5.94004,-13.2212,-38.0362,-9.95925,121.917,73.9368,-121.732,-47.873,874.101,-134.597
100,0,-9.91565,,-11.74,-2.26366,-48.8915,8.503,,-29.7824,24.5517,62.1187,-3.35288,-2.70064,5.93506,-13.2107,-38.0271,-9.96864,121.926,73.9533,-121.737,-47.7735,874.16,-134.626
101,0,-9.88456,,-11.729,-2.27997,-48.8874,8.47161,,-29.7907,24.548,62.1134,-3.35864,-2.69579,5.92462,-13.1901,-38.0295,-9.97073,121.949,73.9625,-121.747,-47.7735,874.195,-134.578
102,0,-9.88341,,-11.7166,-2.29917,-48.8812,8.45982,,-29.8034,24.5412,62.1065,-3.3538,-2.69531,5.92369,-13.1808,-38.0361,-9.96986,121.976,73.9632,-121.772,-47.8168,874.112,-134.57
103,0,-9.90841,,-11.7108,-2.30784,-48.8785,8.47621,,-29.8086,24.5334,62.099,-3.33064,-2.70378,5.93557,-13.1719,-38.0451,-9.96556,122.051,73.9617,-121.852,-47.8416,874.031,-134.537
104,0,-9.91917,,-11.7195,-2.29709,-48.8813,8.48466,,-29.8184,24.5305,62.0934,-3.31564,-2.70469,5.93734,-13.1632,-38.0479,-9.96378,122.074,73.9664,-121.877,-47.7869,874.005,-134.565
105,0,-9.92417,,-11.7347,-2.27986,-48.8859,8.50946,,-29.8147,24.5316,62.0911,-3.30032,-2.70851,5.94034,-13.1597,-38.0464,-9.96595,122.091,73.9759,-121.895,-47.6641,874.058,-134.532
106,0,-9.89077,,-11.7279,-2.29119,-48.8801,8.54265,,-29.7992,24.5373,62.0924,-3.31851,-2.69353,5.92181,-13.1869,-38.0365,-9.99564,122.075,73.9791,-121.866,-47.5816,874.107,-134.585
107,0,-9.87132,,-11.7271,-2.29154,-48.8765,8.5136,,-29.8063,24.5423,62.0933,-3.32701,-2.68655,5.92373,-13.1768,-38.0362,-9.98725,122.015,73.986,-121.807,-47.5628,874.146,-134.59
