Joints
100
,,Welding_hxy0727:L_Femur_L_Tibia,Welding_hxy0727:L_Foot_L_Toe,Welding_hxy0727:L_Tibia_L_Foot,,,Welding_hxy0727:R_Femur_R_Tibia,Welding_hxy0727:R_Foot_R_Toe,Welding_hxy0727:R_Tibia_R_Foot,,,Welding_hxy0727:Root_L_Femur,,,Welding_hxy0727:Root_R_Femur,,,Welding_hxy0727:World_Root,,,,,,
Frame,Sub Frame,R,,RX,RY,RZ,R,,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,RX,RY,RZ,TX,TY,TZ
,,deg,,deg,deg,deg,deg,,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,deg,mm,mm,mm
68,0,-10.2869,,-10.182,-0.425217,-47.9066,8.24042,,-26.8558,23.3583,59.558,-7.07034,9.83204,6.77204,-17.8222,-34.6838,-9.86106,110.224,72.7645,-111.247,-744.54,881.093,-399.134
69,0,-10.2891,,-10.1664,-0.451664,-47.91,8.22803,,-26.8657,23.3641,59.5559,-7.05276,9.8286,6.78307,-17.7831,-34.7077,-9.84763,110.32,72.7847,-111.34,-744.551,881.104,-398.911
70,0,-10.3673,,-10.2161,-0.385605,-47.9237,8.27428,,-26.8821,23.3829,59.565,-7.02459,9.79071,6.89657,-17.7233,-34.744,-9.73868,110.329,72.8095,-111.451,-744.659,880.953,-398.812
71,0,-10.3599,,-10.2301,-0.371135,-47.9254,8.28959,,-26.8862,23.4,59.5712,-7.05638,9.82942,6.87161,-17.8015,-34.7467,-9.76428,110.132,72.7956,-111.247,-744.762,881.049,-399.004
72,0,-10.2867,,-10.1756,-0.454407,-47.9202,8.21365,,-26.8886,23.4027,59.5646,-7.05989,9.86076,6.7928,-17.7845,-34.7486,-9.83817,110.258,72.7888,-111.277,-744.58,881.171,-398.754
73,0,-10.389,,-10.2293,-0.385063,-47.9266,8.28525,,-26.9068,23.4295,59.5791,-7.05947,9.85216,6.8776,-17.8165,-34.7675,-9.7594,110.096,72.7888,-111.213,-744.905,880.918,-398.9
74,0,-10.2844,,-10.172,-0.47707,-47.9176,8.25874,,-26.8954,23.4355,59.5744,-7.09151,9.91792,6.74609,-17.8912,-34.7471,-9.89817,110.121,72.7715,-111.111,-744.788,881.125,-398.938
75,0,-10.279,,-10.1484,-0.515117,-47.9171,8.24809,,-26.8985,23.4451,59.5756,-7.07343,9.9067,6.77299,-17.828,-34.7679,-9.87531,110.282,72.7921,-111.281,-744.775,881.098,-398.695
76,0,-10.3631,,-10.2062,-0.429319,-47.9275,8.28141,,-26.9217,23.4696,59.5914,-7.05797,9.8616,6.93482,-17.7383,-34.8164,-9.70194,110.23,72.8102,-111.382,-744.862,880.899,-398.57
77,0,-10.3621,,-10.2265,-0.409884,-47.9313,8.30597,,-26.9166,23.4951,59.6035,-7.06984,9.88853,6.91857,-17.792,-34.8134,-9.72818,110.105,72.8073,-111.251,-744.944,880.896,-398.734
78,0,-10.3664,,-10.2327,-0.409099,-47.9354,8.2875,,-26.9175,23.5118,59.6095,-7.04096,9.87944,6.9367,-17.7421,-34.8271,-9.70576,110.139,72.8331,-111.288,-744.898,880.835,-398.515
79,0,-10.3552,,-10.2425,-0.400045,-47.9394,8.27974,,-26.9197,23.5255,59.6143,-7.03009,9.87896,6.9552,-17.712,-34.8429,-9.68814,110.145,72.8584,-111.303,-744.956,880.811,-398.438
80,0,-10.3235,,-10.2285,-0.424765,-47.9391,8.28,,-26.916,23.5345,59.6146,-7.02577,9.89544,6.92881,-17.7141,-34.8496,-9.72346,110.193,72.8736,-111.325,-744.953,880.899,-398.466
81,0,-10.247,,-10.1547,-0.538175,-47.934,8.23782,,-26.891,23.5292,59.6024,-7.01135,9.94769,6.773,-17.7628,-34.8355,-9.88785,110.342,72.8801,-111.324,-744.816,881.2,-398.497
82,0,-10.3556,,-10.1998,-0.472489,-47.9449,8.27703,,-26.9064,23.5415,59.6089,-6.98568,9.91676,6.88154,-17.7236,-34.8769,-9.76988,110.289,72.8958,-111.379,-745.021,881.103,-398.425
83,0,-10.3533,,-10.2102,-0.463566,-47.9502,8.26299,,-26.9167,23.5597,59.614,-6.97798,9.91605,6.89773,-17.6918,-34.8876,-9.75121,110.292,72.904,-111.39,-745.009,881.08,-398.346
84,0,-10.3584,,-10.2291,-0.437813,-47.9515,8.29531,,-26.9239,23.5825,59.626,-6.97209,9.89412,6.98347,-17.6426,-34.9103,-9.67183,110.282,72.929,-111.455,-745.108,880.895,-398.283
85,0,-10.3764,,-10.2501,-0.411724,-47.9605,8.26524,,-26.9309,23.5946,59.6292,-6.94969,9.89344,6.99298,-17.6111,-34.9284,-9.64625,110.244,72.9472,-111.427,-745.17,880.795,-398.247
86,0,-10.3623,,-10.2507,-0.420935,-47.957,8.29479,,-26.9261,23.6221,59.6413,-6.97478,9.92683,6.96273,-17.6751,-34.9169,-9.69185,110.172,72.939,-111.342,-745.364,880.763,-398.483
87,0,-10.345,,-10.2469,-0.427389,-47.9557,8.25873,,-26.9408,23.6366,59.6456,-6.97567,9.93108,6.98072,-17.6386,-34.934,-9.6615,110.169,72.9523,-111.339,-745.388,880.801,-398.253
88,0,-10.3343,,-10.2405,-0.440779,-47.9576,8.27116,,-26.9349,23.6387,59.6435,-6.9579,9.93948,6.96857,-17.636,-34.9472,-9.6745,110.194,72.9741,-111.35,-745.382,880.855,-398.24
89,0,-10.3316,,-10.24,-0.446589,-47.9541,8.30586,,-26.934,23.6519,59.6477,-6.9958,9.98046,6.93748,-17.7231,-34.9438,-9.72334,110.09,72.9576,-111.23,-745.565,880.863,-398.434
90,0,-10.3309,,-10.2418,-0.456406,-47.9525,8.34843,,-26.9272,23.6713,59.6547,-7.01363,10.0082,6.90951,-17.7885,-34.934,-9.77027,110.043,72.9502,-111.165,-745.633,880.907,-398.491
91,0,-10.3171,,-10.2395,-0.471152,-47.9506,8.34515,,-26.9352,23.6932,59.6609,-7.03653,10.037,6.87765,-17.8322,-34.9256,-9.81266,109.993,72.9402,-111.087,-745.739,880.95,-398.522
92,0,-10.3258,,-10.257,-0.449429,-47.9521,8.3588,,-26.9474,23.7009,59.6643,-7.01957,10.0126,6.95821,-17.7706,-34.9583,-9.72096,109.98,72.9717,-111.132,-745.824,880.896,-398.276
93,0,-10.323,,-10.2643,-0.442808,-47.9526,8.34296,,-26.9514,23.7097,59.6676,-7.0154,10.0075,6.99373,-17.7306,-34.9776,-9.6798,109.996,72.9847,-111.178,-745.879,880.906,-398.187
94,0,-10.3236,,-10.2656,-0.452629,-47.956,8.33759,,-26.9506,23.7236,59.6702,-6.9941,10.0066,6.98599,-17.6966,-34.9813,-9.68897,110.105,72.998,-111.276,-745.856,880.885,-398.168
95,0,-10.3313,,-10.2741,-0.450608,-47.9602,8.36519,,-26.9367,23.7386,59.6764,-6.96153,9.99577,7.00208,-17.6685,-34.9888,-9.68471,110.162,73.0284,-111.345,-745.837,880.929,-398.138
96,0,-10.3394,,-10.2945,-0.426231,-47.9652,8.36704,,-26.9334,23.7565,59.6847,-6.94728,9.98934,7.03381,-17.6358,-35.0027,-9.64912,110.149,73.0562,-111.362,-745.958,880.882,-398.115
