Time (us),AccelX (m/s^2),AccelY (m/s^2),AccelZ (m/s^2),GyroX (rad/s),GyroY (rad/s),GyroZ (rad/s),Temp (C)
8886953.0000,-0.0053,0.0014,9.7400,-0.0082,0.0011,-0.0001,27.7800
8909953.0000,0.0047,0.0114,9.7900,0.0018,0.0011,-0.0001,27.7800
8932954.0000,0.0047,-0.0486,9.8300,-0.0082,0.0011,-0.0001,27.6800
8955954.0000,-0.0153,0.0114,9.8200,0.0018,0.0011,-0.0001,27.6800
8978954.0000,0.0247,-0.0586,9.8300,0.0018,0.0011,-0.0001,27.7300
9001954.0000,-0.0253,0.0714,9.8000,0.0018,-0.0089,-0.0001,27.7300
9024954.0000,0.0047,0.0314,9.7700,0.0018,0.0011,-0.0001,27.6400
9047954.0000,0.0547,0.0514,9.7100,0.0018,0.0011,-0.0001,27.7300
9070954.0000,-0.0053,0.0114,9.7900,0.0018,0.0011,-0.0001,27.7300
9093954.0000,-0.0253,-0.0186,9.8200,0.0018,0.0011,-0.0001,27.7300
9116953.0000,0.0347,0.0514,9.8600,0.0018,0.0011,-0.0001,27.7800
9139954.0000,-0.0253,-0.0186,9.7000,-0.0082,0.0011,-0.0001,27.6800
9162954.0000,-0.0253,-0.0286,9.8700,0.0018,0.0011,-0.0001,27.6800
9185954.0000,-0.0353,0.0514,9.7800,-0.0082,0.0011,-0.0001,27.7300
9208954.0000,0.0247,-0.0086,9.9000,0.0018,0.0011,-0.0001,27.7300
9231954.0000,-0.0353,-0.0686,9.8400,0.0018,0.0011,-0.0001,27.7300
9254954.0000,-0.0253,-0.0386,9.7800,-0.0082,0.0011,-0.0001,27.7300
9277954.0000,-0.0153,-0.0386,9.8000,0.0018,0.0011,-0.0001,27.6800
9300954.0000,0.0147,-0.0386,9.8200,0.0018,0.0011,-0.0001,27.6800
9323954.0000,0.0147,-0.0186,9.7900,0.0018,0.0011,-0.0001,27.6800
9346953.0000,0.0347,-0.0386,9.8200,0.0018,0.0011,-0.0001,27.7800
9369954.0000,0.0247,0.0414,9.7600,-0.0082,0.0011,-0.0001,27.6800
9392954.0000,0.0047,0.0114,9.8300,-0.0082,-0.0089,-0.0001,27.7300
9415954.0000,0.0147,0.0314,9.7000,-0.0082,0.0011,-0.0001,27.8200
9438954.0000,0.0047,0.0114,9.8200,-0.0082,0.0011,-0.0001,27.7300
9461954.0000,-0.0053,0.0114,9.7300,0.0018,0.0011,-0.0001,27.7300
9484953.0000,0.0047,0.0214,9.7900,0.0018,0.0011,-0.0001,27.7800
9507954.0000,-0.0053,-0.0386,9.8000,0.0018,0.0011,-0.0001,27.6800
9530954.0000,0.0347,-0.0086,9.8200,0.0018,0.0011,-0.0001,27.6800
9553953.0000,0.0647,-0.0286,9.7400,0.0018,0.0011,-0.0001,27.7800
9576954.0000,0.0147,0.0014,9.8200,0.0018,0.0011,-0.0001,27.7300
9599954.0000,-0.0153,-0.0386,9.8300,0.0018,0.0011,-0.0001,27.7300
9622954.0000,0.0647,-0.0386,9.7600,0.0018,0.0011,-0.0001,27.7300
9645954.0000,0.0247,0.0114,9.8200,0.0018,0.0011,-0.0001,27.7300
9668954.0000,0.0147,-0.0086,9.8100,0.0018,-0.0089,-0.0001,27.7300
9691954.0000,-0.0553,-0.0086,9.6700,-0.0082,0.0011,-0.0001,27.6800
9714954.0000,0.0147,-0.0086,9.8600,-0.0082,0.0011,-0.0001,27.6800
9737954.0000,0.0247,0.0314,9.8300,0.0018,0.0011,-0.0001,27.6800
9760953.0000,0.0047,0.0014,9.7900,0.0018,0.0011,-0.0001,27.7800
9783954.0000,-0.0453,0.0014,9.7500,0.0018,0.0011,-0.0001,27.6400
9806954.0000,0.0047,-0.0486,9.8100,-0.0082,0.0011,-0.0001,27.7300
9829954.0000,-0.0453,0.0314,9.8400,0.0018,0.0011,-0.0001,27.7300
9852954.0000,0.0147,0.0714,9.7900,0.0018,0.0011,-0.0001,27.7300
9875954.0000,-0.0053,-0.0486,9.8400,0.0018,0.0011,-0.0001,27.5400
9898954.0000,-0.0253,-0.0086,9.8500,0.0018,-0.0089,-0.0001,27.6400
9921954.0000,-0.0353,0.0414,9.7200,0.0018,0.0011,-0.0001,27.6800
9944954.0000,0.0047,-0.0386,9.8000,0.0018,0.0011,-0.0001,27.6800
9967954.0000,0.0347,-0.0386,9.8500,0.0018,-0.0089,-0.0001,27.6800
9990954.0000,0.0347,0.0214,9.9500,0.0018,0.0011,-0.0001,27.6400
10013954.0000,-0.0453,-0.0086,9.8800,0.0018,0.0011,-0.0001,27.7300
10036954.0000,0.0047,0.0414,9.8400,-0.0082,0.0011,-0.0001,27.6400
10059954.0000,-0.0653,0.0614,9.7500,0.0018,0.0011,-0.0001,27.6400
10082954.0000,0.0247,0.0214,9.8500,0.0018,0.0011,-0.0001,27.6800
10105954.0000,0.0347,-0.0286,9.7300,0.0018,-0.0089,-0.0001,27.6800
10128954.0000,-0.0353,0.0214,9.8000,0.0018,0.0011,-0.0001,27.6800
10151954.0000,0.0347,-0.0586,9.7500,0.0018,-0.0089,-0.0001,27.6800
10174954.0000,0.0747,-0.0586,9.7600,0.0018,0.0011,-0.0001,27.6800
10197954.0000,0.0047,0.0114,9.9000,0.0018,0.0011,-0.0001,27.7300
10220954.0000,0.0247,-0.0086,9.8500,0.0018,0.0011,-0.0001,27.7300
10243954.0000,0.0747,0.0514,9.7800,0.0018,0.0011,-0.0001,27.7300
10266954.0000,-0.0053,-0.0386,9.7900,0.0018,0.0011,-0.0001,27.6400
10289953.0000,-0.0053,0.0014,9.8200,0.0018,0.0011,-0.0001,27.7800
10312953.0000,0.0147,-0.0086,9.7100,0.0018,0.0011,-0.0001,27.7800
10335953.0000,0.0247,0.0014,9.7600,0.0018,0.0011,-0.0001,27.7800
10358954.0000,0.0147,0.0414,9.8500,0.0018,0.0011,-0.0001,27.6800
10381954.0000,0.0247,0.0714,9.7500,0.0018,0.0011,-0.0001,27.7300
10404954.0000,0.0147,-0.0186,9.7600,-0.0082,0.0011,-0.0001,27.6400
10427954.0000,0.0447,-0.0086,9.8500,0.0018,0.0011,-0.0001,27.7300
10450954.0000,0.0147,0.0114,9.7900,0.0018,0.0011,-0.0001,27.7300
10473954.0000,-0.0053,0.0414,9.7900,0.0018,0.0011,-0.0001,27.7300
10496954.0000,0.0247,0.0214,9.8600,0.0018,0.0011,-0.0001,27.6800
10519954.0000,-0.0053,-0.0486,9.7100,0.0018,0.0011,-0.0001,27.6800
10542953.0000,0.0147,-0.0086,9.7800,0.0018,0.0011,-0.0001,27.7800
10565954.0000,0.0847,0.0414,9.7700,0.0018,0.0011,-0.0001,27.5900
10588954.0000,-0.0053,-0.0286,9.7900,-0.0082,0.0011,-0.0001,27.6400
10611954.0000,0.0047,0.0214,9.8400,-0.0082,0.0011,-0.0001,27.7300
10634954.0000,0.0147,-0.0386,9.8600,0.0018,0.0011,-0.0001,27.7300
10657954.0000,0.0647,0.0114,9.8200,-0.0082,0.0011,-0.0001,27.7300
10680954.0000,-0.0153,0.0414,9.7900,0.0018,0.0011,-0.0001,27.6400
10703954.0000,-0.0153,0.0114,9.7400,0.0018,0.0011,-0.0001,27.7300
10726953.0000,-0.0053,0.0314,9.7700,0.0018,0.0011,-0.0001,27.7800
10749954.0000,-0.0053,0.0014,9.8400,0.0018,0.0011,-0.0001,27.6800
10772954.0000,0.0347,0.0114,9.8500,0.0018,0.0011,-0.0001,27.6800
10795954.0000,-0.0253,0.0314,9.7900,0.0018,-0.0089,-0.0001,27.7300
10818954.0000,0.0147,0.0314,9.8100,0.0018,0.0011,-0.0001,27.6400
10841954.0000,-0.0253,0.0114,9.8100,-0.0082,0.0011,-0.0001,27.7300
10864954.0000,0.0447,0.0114,9.7400,0.0018,0.0011,-0.0001,27.6400
10887953.0000,-0.0353,0.0414,9.7700,0.0018,0.0011,-0.0001,27.7800
10910954.0000,-0.0553,0.0014,9.7900,0.0018,0.0011,-0.0001,27.6800
10933954.0000,0.0047,-0.0386,9.7300,0.0018,0.0011,-0.0001,27.5900
10956954.0000,-0.0253,0.0814,9.7600,0.0018,0.0011,-0.0001,27.6800
10979954.0000,0.0347,-0.0186,9.7800,-0.0082,-0.0089,-0.0001,27.7300
11002954.0000,0.0047,-0.0386,9.7900,0.0018,0.0011,-0.0001,27.7300
11025954.0000,-0.0253,-0.0386,9.8000,0.0018,0.0011,-0.0001,27.7300
11048954.0000,0.0547,-0.0286,9.8000,0.0018,0.0011,-0.0001,27.7300
11071954.0000,-0.0153,-0.0386,9.7800,0.0018,0.0011,-0.0001,27.7300
11094954.0000,-0.0253,0.0414,9.7600,0.0018,-0.0089,-0.0001,27.6800
11117954.0000,-0.0753,-0.0386,9.7100,0.0018,-0.0089,-0.0001,27.6800
11140954.0000,-0.0353,-0.0086,9.8800,0.0018,0.0011,-0.0001,27.6800
11163954.0000,-0.0153,0.0014,9.7100,0.0018,-0.0089,-0.0001,27.5900
11186954.0000,0.0147,-0.0286,9.8000,0.0018,0.0011,-0.0001,27.7300
11209954.0000,-0.0653,0.0114,9.7900,0.0018,0.0011,-0.0001,27.6400
11232954.0000,-0.0353,-0.0386,9.7900,0.0018,0.0011,-0.0001,27.7300
11255954.0000,0.0547,-0.0086,9.8100,-0.0082,0.0011,-0.0001,27.7300
11278954.0000,0.0347,-0.0186,9.8000,0.0018,0.0011,-0.0001,27.7300
11301954.0000,0.0347,-0.0286,9.7700,0.0018,0.0011,-0.0001,27.6800
11324953.0000,0.0547,-0.0086,9.7600,-0.0082,0.0011,-0.0001,27.7800
11347954.0000,-0.0353,-0.0686,9.8000,0.0018,0.0011,-0.0001,27.6800
11370954.0000,-0.0153,0.0014,9.8200,-0.0082,0.0011,-0.0001,27.6800
11393954.0000,0.0347,0.0514,9.8300,0.0018,0.0011,-0.0001,27.7300
11416954.0000,0.0347,-0.0086,9.8400,0.0018,-0.0089,-0.0001,27.7300
11439954.0000,-0.0053,0.0114,9.8100,0.0018,0.0011,-0.0001,27.7300
11462954.0000,0.0547,-0.0086,9.7200,0.0018,0.0011,-0.0001,27.7300
11485954.0000,-0.0053,-0.0186,9.7500,0.0018,0.0011,-0.0001,27.6400
11508954.0000,0.0047,-0.0086,9.8000,0.0018,0.0011,-0.0001,27.6400
11531954.0000,-0.0153,0.0614,9.8500,0.0018,0.0011,-0.0001,27.6800
11554953.0000,-0.0353,0.0114,9.7600,-0.0082,0.0011,-0.0001,27.7800
11577953.0000,-0.0453,0.0014,9.8600,0.0018,0.0011,-0.0001,27.7800
11600954.0000,-0.0053,0.0014,9.8300,0.0018,0.0011,-0.0001,27.6400
11623954.0000,0.0347,0.0514,9.7900,0.0018,0.0011,-0.0001,27.7300
11646954.0000,0.0047,0.0214,9.9000,-0.0082,0.0011,-0.0001,27.7300
11669954.0000,-0.0053,-0.0386,9.8700,-0.0082,-0.0089,-0.0001,27.6400
11692954.0000,-0.0153,-0.0586,9.8300,0.0018,0.0011,-0.0001,27.5900
11715954.0000,0.0047,-0.0086,9.8300,-0.0082,0.0011,-0.0001,27.6800
11738954.0000,0.0247,0.0314,9.7700,0.0018,0.0011,-0.0001,27.6800
11761953.0000,0.0247,0.0214,9.7500,0.0018,0.0011,-0.0001,27.7800
11784954.0000,0.0347,0.0014,9.8100,0.0018,0.0011,-0.0001,27.7300
11807954.0000,0.0047,0.0414,9.7900,0.0018,0.0011,-0.0001,27.6400
11830954.0000,-0.0153,0.0214,9.7300,0.0018,0.0011,-0.0001,27.7300
11853954.0000,0.0147,-0.0286,9.7900,0.0018,0.0011,-0.0001,27.8200
11876954.0000,0.0347,0.0314,9.8600,0.0018,0.0011,-0.0001,27.7300
11899953.0000,0.0147,0.0114,9.7900,0.0018,0.0011,-0.0001,27.7800
11922954.0000,0.0047,0.0114,9.7700,0.0018,0.0011,-0.0001,27.6800
11945954.0000,-0.0053,0.0614,9.6200,0.0018,0.0011,-0.0001,27.6800
11968954.0000,-0.0053,-0.0486,9.7700,0.0018,0.0011,-0.0001,27.6800
11991954.0000,-0.0253,0.0014,9.8200,0.0018,0.0011,-0.0001,27.7300
12014954.0000,-0.0053,0.0014,9.7100,0.0018,-0.0089,-0.0001,27.7300
12037954.0000,-0.0253,-0.0586,9.9000,-0.0082,0.0011,-0.0001,27.6400
12060954.0000,0.0047,-0.0086,9.6500,0.0018,0.0011,-0.0001,27.7300
12083954.0000,-0.0353,0.0514,9.8400,0.0018,0.0011,-0.0001,27.6800
12106954.0000,0.0147,0.0314,9.8000,0.0018,0.0011,-0.0001,27.6800
12129953.0000,-0.0453,0.0214,9.8000,0.0018,0.0011,-0.0001,27.7800
12152954.0000,-0.0653,0.0214,9.8800,0.0018,0.0011,-0.0001,27.6800
12175954.0000,0.0347,0.0314,9.8500,0.0018,0.0011,-0.0001,27.6800
12198954.0000,0.0347,0.0214,9.8400,0.0018,0.0011,-0.0001,27.6400
12221954.0000,-0.0653,0.0514,9.7600,0.0018,0.0011,-0.0001,27.8200
12244954.0000,0.0347,0.0214,9.7700,0.0018,0.0011,-0.0001,27.7300
12267954.0000,-0.0153,-0.0186,9.8700,0.0018,0.0011,-0.0001,27.7300
12290954.0000,0.0047,-0.0286,9.8000,0.0018,0.0011,-0.0001,27.6400
12313954.0000,0.0047,0.0214,9.7300,0.0018,0.0011,-0.0001,27.7300
12336954.0000,-0.0053,-0.0086,9.8200,0.0018,0.0011,-0.0001,27.5900
12359954.0000,0.0247,-0.0286,9.8700,-0.0082,0.0011,-0.0001,27.5900
12382953.0000,0.0447,0.0514,9.8200,-0.0082,0.0011,-0.0001,27.7800
12405954.0000,-0.0453,0.0214,9.8400,-0.0082,0.0011,-0.0001,27.7300
12428954.0000,-0.0353,0.0014,9.8800,0.0018,0.0011,-0.0001,27.8200
12451954.0000,-0.0153,0.0014,9.7500,0.0018,0.0011,-0.0001,27.7300
12474954.0000,-0.0053,-0.0086,9.9000,0.0018,0.0011,-0.0001,27.7300
12497953.0000,0.0047,0.0414,9.8000,0.0018,0.0011,-0.0001,27.7800
12520954.0000,0.0147,0.0614,9.8700,0.0018,0.0011,-0.0001,27.5900
12543954.0000,0.0547,0.0014,9.8200,0.0018,0.0011,-0.0001,27.6800
12566954.0000,-0.0353,0.0014,9.8000,0.0018,0.0011,-0.0001,27.6800
12589954.0000,-0.0253,-0.0186,9.8000,0.0018,0.0011,-0.0001,27.7300
12612954.0000,0.0047,-0.0586,9.7000,0.0018,0.0011,-0.0001,27.7300
12635954.0000,-0.0053,0.0114,9.8500,0.0018,0.0011,-0.0001,27.5400
12658954.0000,0.0147,-0.0186,9.8300,-0.0082,0.0011,-0.0001,27.6400
12681954.0000,0.0347,-0.0086,9.7900,0.0018,0.0011,-0.0001,27.8200
12704954.0000,0.0347,0.0214,9.7000,0.0018,0.0011,-0.0001,27.6800
12727953.0000,-0.0553,0.0514,9.8700,0.0018,0.0011,-0.0001,27.7800
12750954.0000,0.0347,0.0014,9.7700,0.0018,0.0011,-0.0001,27.6800
12773953.0000,-0.0753,0.0114,9.8600,0.0018,0.0011,-0.0001,27.7800
12796954.0000,-0.0253,0.0614,9.8500,-0.0082,0.0011,-0.0001,27.7300
12819954.0000,0.0147,0.0114,9.7900,-0.0082,0.0011,-0.0001,27.7300
12842954.0000,0.0047,0.0014,9.7000,-0.0082,0.0011,-0.0001,27.6400
12865954.0000,-0.0253,0.0414,9.7700,0.0018,0.0011,-0.0001,27.7300
12888954.0000,0.0247,-0.0086,9.8200,0.0018,0.0011,-0.0001,27.6800
12911953.0000,-0.0353,-0.0386,9.8000,0.0018,0.0011,-0.0001,27.7800
12934954.0000,-0.0353,0.0014,9.8700,-0.0082,0.0011,-0.0001,27.6800
12957954.0000,-0.0953,0.1114,9.7500,-0.0082,0.0011,-0.0001,27.6800
12980954.0000,0.0047,-0.0086,9.7500,0.0018,-0.0089,-0.0001,27.6800
13003954.0000,-0.0253,-0.0586,9.9000,0.0018,0.0011,-0.0001,27.7300
13026954.0000,0.0147,0.0314,9.8000,0.0018,0.0011,-0.0001,27.6400
13049954.0000,-0.0653,0.0714,9.8700,-0.0082,0.0011,-0.0001,27.7300
13072954.0000,0.0247,-0.0686,9.8100,0.0018,0.0011,-0.0001,27.7300
13095954.0000,-0.0253,0.0014,9.8800,-0.0082,-0.0089,-0.0001,27.6400
13118954.0000,-0.0053,0.0214,9.8500,0.0018,0.0011,-0.0001,27.7300
13141954.0000,0.0147,0.0214,9.7800,0.0018,0.0011,-0.0001,27.6800
13164953.0000,0.0047,0.0114,9.6200,0.0018,0.0011,-0.0001,27.7800
13187954.0000,-0.0053,0.0514,9.8400,0.0018,0.0011,-0.0001,27.7300
13210954.0000,0.0047,0.0714,9.8900,0.0018,0.0011,-0.0001,27.6400
13233954.0000,-0.0153,0.0314,10.0700,0.0018,0.0011,-0.0001,27.7300
13256954.0000,0.0147,-0.0886,9.7300,0.0118,0.0011,-0.0001,27.7300
13279954.0000,-0.0653,-0.0386,9.8700,0.0018,0.0011,-0.0001,27.7300
13302954.0000,0.0047,-0.0486,9.6000,0.0018,-0.0089,-0.0001,27.6800
13325953.0000,0.0947,0.1014,9.9600,0.0018,0.0011,-0.0001,27.7800
13348953.0000,-0.0653,-0.0086,9.8000,0.0018,0.0011,-0.0001,27.7800
13371954.0000,-0.0153,-0.0286,9.6500,0.0018,0.0011,-0.0001,27.6800
13394954.0000,-0.0253,-0.0886,9.9000,0.0018,0.0011,-0.0001,27.7300
13417954.0000,0.0647,0.0914,9.8200,-0.0082,0.0011,-0.0001,27.7300
13440954.0000,-0.0653,0.0014,9.8000,0.0018,-0.0089,-0.0001,27.7300
13463954.0000,0.0047,0.0414,9.7500,0.0018,0.0011,-0.0001,27.6400
13486954.0000,-0.0353,-0.0086,9.8500,0.0018,0.0011,-0.0001,27.6800
13509953.0000,0.0647,0.0014,9.7800,0.0018,0.0011,-0.0001,27.7800
13532954.0000,0.0047,-0.0286,9.8000,0.0018,0.0011,-0.0001,27.6800
13555954.0000,0.0047,-0.0286,9.7800,0.0018,0.0011,-0.0001,27.6800
13578954.0000,-0.0353,0.0014,9.7900,0.0018,0.0011,-0.0001,27.6800
13601954.0000,0.0347,-0.0386,9.8200,-0.0082,0.0011,-0.0001,27.6400
13624954.0000,0.0047,-0.0086,9.8600,-0.0082,0.0011,-0.0001,27.6400
13647954.0000,-0.0553,-0.0086,10.0000,-0.0082,0.0011,-0.0001,27.7300
13670954.0000,0.0347,0.0014,9.7600,-0.0082,0.0011,-0.0001,27.7300
13693953.0000,-0.0253,-0.0786,9.9500,0.0018,0.0011,-0.0001,27.7800
13716953.0000,0.0047,0.0714,9.7600,-0.0082,0.0011,-0.0001,27.7800
13739953.0000,-0.0353,0.0114,10.0500,0.0018,0.0011,-0.0001,27.7800
13762954.0000,0.0647,0.0914,9.8400,-0.0082,-0.0089,-0.0001,27.6800
13785953.0000,0.0547,0.0214,9.7400,0.0018,0.0011,-0.0001,27.7800
13808954.0000,-0.0453,-0.0186,9.6600,-0.0082,0.0011,-0.0001,27.6400
13831954.0000,-0.0153,0.0014,9.9900,0.0018,0.0011,-0.0001,27.7300
13854954.0000,-0.0053,-0.0186,9.8700,-0.0082,0.0011,0.0099,27.7300
13877954.0000,0.0247,0.0314,9.8600,-0.0082,0.0011,-0.0001,27.7300
13900954.0000,-0.0553,0.0214,9.8000,0.0018,0.0011,-0.0001,27.7300
13923953.0000,0.0247,-0.0186,9.8100,0.0018,0.0011,-0.0001,27.7800
13946954.0000,0.0247,-0.0186,9.8600,-0.0082,-0.0089,-0.0001,27.6800
13969954.0000,0.0147,-0.0086,9.8000,-0.0082,0.0011,-0.0001,27.6800
13992954.0000,-0.0053,0.0314,10.0900,-0.0082,-0.0089,-0.0001,27.6400
14015954.0000,-0.0553,-0.0086,9.7600,-0.0082,0.0011,-0.0001,27.7300
14038954.0000,0.0647,0.0614,9.9000,0.0018,-0.0089,-0.0001,27.6400
14061954.0000,-0.0253,-0.0186,9.7000,0.0018,0.0011,-0.0001,27.6400
14084954.0000,-0.0053,0.0314,9.8700,0.0018,0.0011,-0.0001,27.8200
14107954.0000,-0.0853,-0.0886,9.8900,-0.0082,0.0011,-0.0001,27.6800
14130954.0000,-0.0253,0.0414,9.8700,0.0018,-0.0089,-0.0001,27.5900
14153953.0000,-0.0353,-0.0086,9.8500,0.0018,-0.0089,-0.0001,27.7800
14176954.0000,0.0047,0.0414,9.7300,0.0018,0.0011,-0.0001,27.6800
14199954.0000,0.0247,0.0514,9.8400,0.0018,0.0011,-0.0001,27.7300
14222954.0000,0.0147,-0.0186,9.7500,0.0018,0.0011,-0.0001,27.7300
14245954.0000,-0.0053,-0.0486,9.9000,0.0018,0.0011,-0.0001,27.8200
14268954.0000,0.0347,-0.0186,9.7700,0.0018,0.0011,-0.0001,27.7300
14291953.0000,0.0247,0.0314,9.8000,0.0018,0.0011,-0.0001,27.7800
14314954.0000,-0.0153,0.0014,9.8200,0.0018,0.0011,-0.0001,27.6800
14337954.0000,-0.0453,-0.0386,9.7600,0.0018,0.0011,-0.0001,27.6800
14360954.0000,-0.0353,-0.0386,9.8900,0.0018,0.0011,-0.0001,27.6800
14383954.0000,-0.0153,-0.0286,9.7400,0.0018,0.0011,-0.0001,27.6800
14406954.0000,0.0347,-0.0386,9.9200,0.0018,0.0011,-0.0001,27.7300
14429954.0000,0.0047,0.0314,9.7800,0.0018,0.0011,-0.0001,27.7300
14452954.0000,0.0647,0.0114,9.8000,0.0018,-0.0089,-0.0001,27.7300
14475954.0000,-0.0453,-0.0086,9.8200,0.0018,0.0011,-0.0001,27.7300
14498954.0000,-0.0053,0.0714,9.7300,0.0018,0.0011,-0.0001,27.5900
14521954.0000,-0.0553,-0.0286,9.8200,0.0018,0.0011,-0.0001,27.6800
14544954.0000,0.0447,-0.0086,9.8900,0.0018,0.0011,-0.0001,27.5900
14567953.0000,-0.0153,-0.0286,9.7700,0.0018,0.0011,-0.0001,27.7800
14590954.0000,-0.0053,0.0114,9.8300,0.0018,0.0011,-0.0001,27.7300
14613954.0000,-0.0253,-0.0286,9.8200,0.0018,0.0011,-0.0001,27.7300
14636954.0000,-0.0253,0.0214,9.8700,-0.0082,0.0011,-0.0001,27.6400
14659954.0000,-0.0153,-0.0486,9.8100,-0.0082,0.0011,-0.0001,27.6400
14682954.0000,0.0347,-0.0086,9.7900,0.0018,0.0011,-0.0001,27.8200
14705954.0000,0.0147,-0.0286,9.7700,0.0018,0.0011,-0.0001,27.7300
14728954.0000,0.0147,-0.0386,9.8800,0.0018,0.0011,-0.0001,27.6800
14751954.0000,-0.0353,0.0114,9.7300,-0.0082,0.0011,-0.0001,27.6800
14774954.0000,0.0547,-0.0286,9.8400,0.0018,0.0011,-0.0001,27.6800
14797954.0000,0.0147,0.0114,9.8900,0.0018,0.0011,-0.0001,27.7300
14820954.0000,-0.0253,-0.0186,9.7600,0.0018,0.0011,-0.0001,27.7300
14843954.0000,0.0447,0.0314,9.8400,0.0018,-0.0089,-0.0001,27.7300
14866954.0000,0.0147,-0.0386,9.7500,-0.0082,0.0011,-0.0001,27.6400
14889953.0000,-0.0453,-0.0286,9.7600,0.0018,0.0011,-0.0001,27.7800
14912953.0000,-0.0453,-0.0086,9.7900,0.0018,-0.0089,-0.0001,27.7800
14935953.0000,0.0447,-0.0386,9.8400,0.0018,0.0011,-0.0001,27.7800
14958954.0000,0.0047,0.0014,9.8500,0.0018,-0.0089,-0.0001,27.6800
14981953.0000,0.0447,0.0214,9.8100,0.0018,0.0011,-0.0001,27.7800
15004954.0000,0.0047,0.0414,9.8600,0.0018,0.0011,-0.0001,27.7300
15027954.0000,-0.0453,-0.0086,9.7600,0.0018,0.0011,-0.0001,27.6400
15050954.0000,0.0247,-0.0286,9.7800,0.0018,0.0011,-0.0001,27.7300
15073954.0000,0.0147,0.0414,9.7100,0.0018,0.0011,-0.0001,27.7300
15096954.0000,-0.0053,-0.0286,9.7600,0.0018,0.0011,-0.0001,27.6800
15119954.0000,-0.0053,0.0414,9.6900,0.0018,-0.0089,-0.0001,27.6800
15142954.0000,0.0447,0.0114,9.8600,0.0018,0.0011,-0.0001,27.6800
15165954.0000,0.0147,-0.0186,9.8400,0.0018,0.0011,-0.0001,27.6800
15188954.0000,-0.0453,-0.0086,9.8700,0.0018,0.0011,-0.0001,27.6800
15211954.0000,-0.0953,-0.0086,9.7800,0.0018,0.0011,-0.0001,27.7300
15234954.0000,0.0047,0.0514,9.7900,0.0018,0.0011,-0.0001,27.7300
15257954.0000,0.0347,0.0214,9.8000,0.0018,0.0011,-0.0001,27.7300
15280954.0000,0.0347,-0.0086,9.8500,0.0018,0.0011,-0.0001,27.7300
15303953.0000,-0.0253,0.0314,9.8100,0.0018,0.0011,-0.0001,27.7800
15326954.0000,-0.0553,-0.0286,9.9200,-0.0082,0.0011,-0.0001,27.5900
15349953.0000,-0.0353,-0.0586,9.8100,0.0018,0.0011,-0.0001,27.7800
15372953.0000,0.0347,0.0714,9.8400,0.0018,0.0011,-0.0001,27.7800
15395954.0000,0.0247,0.0014,9.8000,0.0018,0.0011,-0.0001,27.6400
15418954.0000,-0.0553,0.0614,9.7500,0.0018,0.0011,-0.0001,27.7300
15441954.0000,-0.0553,-0.0086,9.7400,0.0018,0.0011,-0.0001,27.6400
15464954.0000,0.0447,-0.0486,9.8200,0.0018,0.0011,-0.0001,27.7300
15487954.0000,-0.0153,0.0214,9.7700,-0.0082,0.0011,-0.0001,27.6400
15510954.0000,-0.0353,-0.0186,9.7700,0.0018,0.0011,-0.0001,27.6400
15533954.0000,0.0047,0.0314,9.8400,0.0018,0.0011,-0.0001,27.6800
15556954.0000,0.0147,-0.0086,9.8100,0.0018,-0.0089,-0.0001,27.6800
15579954.0000,-0.0153,0.0314,9.7900,0.0018,0.0011,-0.0001,27.6800
15602954.0000,0.0747,0.0114,9.7900,0.0018,0.0011,-0.0001,27.7300
15625954.0000,0.0147,0.0014,9.7700,0.0018,0.0011,-0.0001,27.7300
15648954.0000,-0.0253,0.0514,9.8100,0.0018,0.0011,-0.0001,27.7300
15671954.0000,-0.0153,-0.0886,9.7900,0.0018,0.0011,-0.0001,27.6400
15694953.0000,-0.0153,-0.1086,9.7200,0.0018,0.0011,-0.0001,27.7800
15717953.0000,0.0647,0.0014,9.7100,-0.0082,-0.0089,-0.0001,27.7800
15740954.0000,-0.0453,0.0614,9.7400,-0.0082,0.0011,-0.0001,27.6800
15763954.0000,0.0447,0.0314,9.8800,0.0018,0.0011,-0.0001,27.6800
15786954.0000,0.0047,-0.0086,9.8400,-0.0082,0.0011,-0.0001,27.6800
15809954.0000,-0.0453,0.0314,9.8100,0.0018,0.0011,-0.0001,27.7300
15832954.0000,0.0447,0.0414,9.7700,0.0018,0.0011,-0.0001,27.6400
15855954.0000,-0.0253,-0.0386,9.8900,0.0018,0.0011,-0.0001,27.6400
15878954.0000,0.0247,-0.0086,9.9000,-0.0082,0.0011,-0.0001,27.7300
15901954.0000,-0.0253,-0.0386,9.7500,0.0018,0.0011,-0.0001,27.6800
15924954.0000,-0.0353,-0.0186,9.8700,-0.0082,0.0011,-0.0001,27.6800
15947954.0000,0.0047,-0.0586,9.8100,0.0018,0.0011,-0.0001,27.6800
15970954.0000,-0.0353,0.0114,9.8800,0.0018,0.0011,-0.0001,27.6800
15993954.0000,0.0447,-0.0286,9.8800,0.0018,0.0011,-0.0001,27.7300
16016954.0000,-0.0053,0.0414,9.8100,0.0018,0.0011,-0.0001,27.7300
16039954.0000,-0.0153,-0.0086,9.9300,0.0018,0.0011,-0.0001,27.7300
16062954.0000,0.0347,0.0214,9.8400,0.0018,0.0011,-0.0001,27.6400
16085954.0000,0.0047,-0.0086,9.8500,0.0018,-0.0089,-0.0001,27.7300
